index,company_name,company_market,company_country_code,raised_amount_usd
4010,SkillSonics India,Education,IND,4000000.0
2855,MyPermissions,Security,ISR,4000000.0
138,Adly,Social Media,USA,4000000.0
2865,NASOFORM,Biotechnology,USA,4000000.0
5079,Zemanta,Blogging Platforms,USA,4000000.0
1340,Dynamic Yield,Personalization,ISR,4000000.0
1853,GreenWizard,Software,USA,4000000.0
3480,Puralytics,Clean Technology,USA,4000000.0
5358,ticketea,Ticketing,ESP,4000000.0
2220,Just Sing It,Games,USA,4000000.0
2674,Meldium,Consumer Internet,USA,4000000.0
663,BrightBytes,Big Data,USA,4000000.0
2135,Intelligent Mechatronic Systems,Automotive,CAN,4000000.0
3280,Phone.com,Messaging,USA,4000000.0
5370,uParts,E-Commerce,USA,4000000.0
1633,Flexis,Software,RUS,4000000.0
1708,Fusebill,Billing,CAN,4000000.0
2185,Jebbit,Finance,USA,4000000.0
4374,Tabtor,Education,USA,4000000.0
3468,Proximal Data,Software,USA,4000000.0
3469,Proxio,Networking,USA,4000000.0
6,15Five,Software,USA,4000000.0
5382,weipass,Security,CHN,4000000.0
711,CG Scholar,Education,USA,4000000.0
4264,Sunlight Foundation,Politics,USA,4000000.0
1735,Games2Win,Games,IND,4000000.0
2020,IDINCU,Customer Service,KOR,4000000.0
2588,Maker's Row,Software,USA,4000000.0
1935,Heart Metabolics,Biotechnology,USA,4000000.0
3793,Saluspot,Physicians,ESP,4044000.0
525,Binpress,Open Source,USA,4050000.0
2627,Massdrop,Social Commerce,USA,4050000.0
1780,GlamBox,Fashion,ARE,4080000.0
2795,Money Dashboard,Curated Web,GBR,4091178.0
1040,Contego Fraud Solutions,Software,GBR,4091178.0
3530,Quikly,E-Commerce,USA,4091280.0
225,Altierre,Wireless,USA,4100000.0
22,360pi,Artificial Intelligence,CAN,4100000.0
492,Bellabox,E-Commerce,SGP,4110000.0
2872,NVISION MEDICAL,Biotechnology,USA,4145000.0
2766,Mobisante,Health Care,USA,4200000.0
3526,Quest Inspar,Clean Technology,USA,4200000.0
3575,Ranku,Education,USA,4200000.0
4208,StayNTouch,Hotels,USA,4200000.0
1246,Dering Hall,Design,USA,4200000.0
619,BotanoCap,Biotechnology,ISR,4200000.0
3092,Opal Labs,Software,USA,4200000.0
1259,Diagnoplex,Biotechnology,CHE,4200000.0
4045,SmartNews,Software,JPN,4200000.0
4227,Stormpulse,Enterprise Software,USA,4200000.0
2609,MarkITx,E-Commerce,USA,4200000.0
1999,Hubba,Software,CAN,4200000.0
5087,Zentila,Enterprises,USA,4200000.0
3325,Plated,Hospitality,USA,4200000.0
4157,SplitSecnd,Hardware + Software,USA,4200000.0
823,Cernostics,Biotechnology,USA,4200000.0
1065,Corsa Technology,Hardware + Software,CAN,4200000.0
3062,Omegawave,Mobile,FIN,4241030.0
332,Arran Aromatics,Curated Web,GBR,4242704.0
651,Breaktime Studios,Mobile Games,USA,4250000.0
4823,Viralheat,Social Media Monitoring,USA,4250000.0
4757,Veduca,Colleges,BRA,4250000.0
3901,Servio,Translation,USA,4256180.0
1713,GAIN Fitness,Health and Wellness,USA,4280000.0
96,Acetec Semiconductor,Semiconductors,CHN,4294788.0
3327,Play Megaphone,Broadcasting,USA,4300000.0
277,App.io,Advertising,USA,4300000.0
790,Cartiva,Biotechnology,USA,4300000.0
922,Clinical Ink,Health and Wellness,USA,4300000.0
1227,Deepclass,Fashion,USA,4350000.0
2747,MixGenius,Marketplaces,CAN,4354836.0
2946,NewsWhip,Social Media Monitoring,IRL,4400000.0
2542,Lytics,Predictive Analytics,USA,4400000.0
1840,Graphite Software,Software,CAN,4400000.0
3582,Rayneer,Television,CHE,4400000.0
635,Boxed,Mobile Commerce,USA,4400000.0
4596,Treventis,Biotechnology,USA,4400000.0
4193,Sqwiggle,Software,USA,4400000.0
4006,Skift,Media,USA,4400000.0
1616,FitBionic,Biotechnology,USA,4400000.0
136,Addvocate,Enterprise Software,USA,4450000.0
3035,OTI Greentech,Clean Technology,CHE,4483240.0
192,Akermin,Biotechnology,USA,4500000.0
3168,Pacejet Logistics,Public Transportation,USA,4500000.0
4621,Trufa,Analytics,DEU,4500000.0
4347,TB Biosciences,Biotechnology,USA,4500000.0
4831,Vistar Media,Advertising,USA,4500000.0
4603,Trigemina,Biotechnology,USA,4500000.0
4743,Vantrix,Mobile,CAN,4500000.0
1420,Elephanti,Media,SGP,4500000.0
1411,Ektron,Enterprise Software,USA,4500000.0
3445,Prompt.ly,Small and Medium Businesses,USA,4500000.0
4386,Takipi,Analytics,ISR,4500000.0
2190,JethroData,Analytics,ISR,4500000.0
3220,PayClip,Mobile,USA,4500000.0
1774,Giraffic,Consumer Electronics,ISR,4500000.0
2320,Knozen,Social Search,USA,4500000.0
3680,Rev,None,USA,4500000.0
2187,Jemstep,Consumer Internet,USA,4500000.0
4468,The Gilman Brothers Company,None,USA,4500000.0
4967,WizeHive,Enterprise Software,USA,4500000.0
2027,Iconixx Software,Software,USA,4500000.0
4086,Socratic,Curated Web,USA,4500000.0
2207,JoyTunes,Games,ISR,4500000.0
2430,Levels Beyond,Software,USA,4500000.0
4488,The Zebra,Search,USA,4500000.0
3245,People Pattern,Analytics,USA,4500000.0
3864,Seismic Software,Presentations,USA,4500000.0
1164,DB Networks,Information Security,USA,4500000.0
1081,Cover,E-Commerce,USA,4500000.0
3312,Pixlee,None,USA,4500000.0
4062,Snipi,Social Buying,USA,4500000.0
2850,MyBuys,Social Media,USA,4500000.0
3006,Novogen,Biotechnology,AUS,4530000.0
156,Adzuna,Classifieds,GBR,4542927.0
825,Cerus Endovascular,Biotechnology,GBR,4545754.0
3816,Schoo,Education,JPN,4560000.0
4700,UpCounsel,Legal,USA,4600000.0
294,Apperian,Android,USA,4600000.0
4537,Tissue Regeneration Systems,Biotechnology,USA,4600000.0
695,Buyapowa,E-Commerce,GBR,4600000.0
2761,MobileSpan,Enterprise Software,USA,4600000.0
694,BuyBox,Social Commerce,FRA,4600000.0
1555,Fancred,Social Media,USA,4618000.0
4239,Stuffle,Local,DEU,4618130.0
1694,Friday,Social Media,CHN,4633097.0
4717,User Replay,Software,GBR,4636602.0
2386,Language Cloud,Enterprise Software,JPN,4640000.0
4923,WhatsNexx,Software,CAN,4660000.0
1378,EchoPixel,Biotechnology,USA,4700000.0
3082,OneShift,Curated Web,AUS,4700000.0
5211,eGifter,E-Commerce,USA,4700000.0
2064,Inceptus Medical,Health Care,USA,4700000.0
3899,Seriously,Mobile,USA,4700000.0
87,Acarix,Health Care,DNK,4710960.0
652,Breathometer,Health Care,USA,4740000.0
4752,Vaxess Technologies,Life Sciences,USA,4750000.0
4857,Voxel,Mobile,USA,4800000.0
1691,Freight Farms,Agriculture,USA,4800000.0
2154,Inverted Edge,Fashion,SGP,4800000.0
2055,InVenture,None,USA,4800000.0
5022,Yard Club,Collaborative Consumption,USA,4800000.0
3461,ProtoGeo,Mobile,FIN,4800000.0
2947,Newsela,Education,USA,4800000.0
3361,Polar,Mobile,USA,4800000.0
4231,StreetHub,Curated Web,GBR,4800000.0
4147,"Spikes Security, Inc.",Security,USA,4800000.0
4742,Vamo,Travel,USA,4800000.0
2403,Leap.it,Search,USA,4800000.0
4039,Smart Lunches,E-Commerce,USA,4800000.0
4179,Sprig,Hospitality,USA,4800000.0
1580,Feedzai,Software,USA,4800000.0
123,AdInnovation,Mobile,JPN,4800000.0
1822,Gousto,E-Commerce,GBR,4808356.0
150,Advanced Battery Concepts,Clean Technology,USA,4840000.0
799,Cass Art,E-Commerce,GBR,4848804.0
1283,Dissolve,Advertising,CAN,4869058.0
3698,Ribbon,Social Commerce,USA,4890000.0
4878,Wanderu,Travel,USA,4900000.0
834,ChargePoint Technology,Biotechnology,GBR,4924566.0
4146,Sphere Fluidics,Biotechnology,GBR,4953814.0
4557,Touchbase,None,USA,4999672.0
782,Caro Nut,Hospitality,USA,5000000.0
3951,SideTour,Collaborative Consumption,USA,5000000.0
390,Avalanche Technology,Semiconductors,USA,5000000.0
5385,y prime,Health and Wellness,USA,5000000.0
457,Balihoo,Advertising,USA,5000000.0
3802,Sansan,Small and Medium Businesses,JPN,5000000.0
2780,Moe Delo,Consulting,RUS,5000000.0
4272,SupplyHog,Shopping,USA,5000000.0
5039,Yodle,Reviews and Recommendations,USA,5000000.0
2371,LSN Mobile,Mobile,USA,5000000.0
2248,Kanvas Labs,Photography,USA,5000000.0
1438,Encore Vision Inc.,Biotechnology,USA,5000000.0
2428,Level,Software,USA,5000000.0
546,Bit Stew Systems,Enterprise Software,CAN,5000000.0
1442,EndoEvolution,Health Care,USA,5000000.0
2253,Karma Gaming,Games,GBR,5000000.0
517,Bidgely,Analytics,USA,5000000.0
4949,Windward,Security,CHE,5000000.0
4440,Telepathy,Hardware + Software,USA,5000000.0
3818,School Innovations & Achievement,Education,USA,5000000.0
4162,SpoonRocket,Hospitality,USA,5000000.0
3647,RemitDATA,Analytics,USA,5000000.0
1944,Hemenkiralik.com,E-Commerce,TUR,5000000.0
3449,Propeller Health,Health Care,USA,5000000.0
4577,Travel.ru,Travel,RUS,5000000.0
931,Cloud Technology Partners,IaaS,USA,5000000.0
3835,ScreachTV,Games,GBR,5000000.0
275,Apos Therapy,Health Care,USA,5000000.0
4425,TeamBuy,E-Commerce,CAN,5000000.0
2529,Lulu,Mobile,GBR,5000000.0
2464,LitRes,Curated Web,RUS,5000000.0
1258,DiViNetworks,Public Relations,USA,5000000.0
4415,TastyKhana,E-Commerce,IND,5000000.0
4583,Traycer Diagnostic Systems,Biotechnology,USA,5000000.0
2505,Logical Choice Technologies,Education,USA,5000000.0
2484,Local Corporation,Advertising,USA,5000000.0
5061,Z-good,Finance,HKG,5000000.0
2767,Mobius Therapeutics,Biotechnology,USA,5000000.0
4584,Treasure Data,Analytics,USA,5000000.0
3277,Philadelphia School Partnership,Nonprofits,USA,5000000.0
3208,Pasteurization Technology Group (PTG),Clean Energy,USA,5000000.0
4076,SocialChorus,Software,USA,5000000.0
2798,MoneyDesktop,Finance,USA,5000000.0
2796,Money Forward,Software,JPN,5000000.0
3366,Pong Research Corporation,Mobile,USA,5000000.0
4150,Spinnakr,Internet Marketing,USA,5000000.0
259,Annidis Health Systems,Hardware + Software,CAN,5000000.0
5197,doggyloot,Discounts,USA,5000000.0
986,Coiney,Mobile,JPN,5000000.0
1053,Convo,Productivity Software,USA,5000000.0
4612,Triton Algae Innovations,Biotechnology,USA,5000000.0
4625,TrustRadius,Crowdsourcing,USA,5000000.0
1106,CrossChx,Software,USA,5000000.0
2600,MapMyFitness,Android,USA,5000000.0
2068,Independa,Curated Web,USA,5000000.0
1966,HiringBoss,Enterprise Software,SGP,5000000.0
139,Adlyfe,Biotechnology,USA,5000000.0
1731,GameAnalytics,Games,DNK,5000000.0
2282,KidoZen,Enterprise Software,USA,5000000.0
4624,TrustEgg,Social Media,USA,5000000.0
345,Ascent Solar Technologies,Clean Technology,USA,5000000.0
386,Autopilot (formerly Bislr),Marketing Automation,USA,5000000.0
1428,Embarke,Developer APIs,USA,5000000.0
4551,Topmall,E-Commerce,UKR,5000000.0
4745,Vardhman Textiles,Fashion,IND,5000000.0
3433,ProcessUnity,Software,USA,5000000.0
1660,Food Runner,Hospitality,USA,5000000.0
811,Cell Therapeutics,Therapeutics,USA,5000000.0
821,Centre for Sight,Biotechnology,IND,5000000.0
3539,Quotient Biodiagnostics,Biotechnology,USA,5000000.0
3151,PAYMILL,Games,DEU,5000000.0
2825,Mover,Curated Web,CAN,5000000.0
434,BEAT BioTherapeutics,Biotechnology,USA,5000000.0
2411,LeddarTech,Hardware + Software,CAN,5000000.0
2990,Nomis Solutions,Finance,USA,5000000.0
5026,Yeexoo,Health Care,CHN,5000000.0
1249,Desalitech,Clean Technology,ISR,5000000.0
327,Arkadium,Games,USA,5000000.0
1750,Genera Energy,Clean Technology,USA,5000000.0
1536,FIELDS CHINA,Hospitality,CHN,5000000.0
4414,TastemakerX,Content Discovery,USA,5000000.0
3774,SSN Logistics,Hospitality,IND,5000000.0
2890,Narr8,Games,RUS,5000000.0
5169,basno,Curated Web,USA,5000000.0
2021,IFMR Rural Channels and Services,Finance,IND,5000000.0
153,AdviceIQ,Finance,USA,5000000.0
2721,"Mind Pirate, Inc.",User Experience Design,USA,5000000.0
4960,WiserTogether,Health and Wellness,USA,5000000.0
2235,KabeExploration,Consulting,USA,5000000.0
3356,Podimetrics,Biotechnology,USA,5000000.0
596,Boatbound,E-Commerce,USA,5000000.0
2809,Moontoast,E-Commerce,USA,5000000.0
2427,Lettuce,Sales and Marketing,USA,5000000.0
4114,Sorbent Therapeutics,Biotechnology,USA,5066000.0
4154,Spire,Robotics,USA,5100000.0
952,Cloudian,Cloud Infrastructure,USA,5100000.0
3310,Pixelligent,Nanotechnology,USA,5100000.0
1579,FeedVisor,E-Commerce,ISR,5100000.0
1370,EasyPost,Shipping,USA,5100000.0
2348,Kupu Hawaii,Nonprofits,USA,5100000.0
1544,FTRANS,Software,USA,5120000.0
5335,nubelo,Enterprise Software,ESP,5146400.0
5031,YesGraph,Enterprise Software,USA,5200000.0
5356,tadoÁ,Mobile,DEU,5200000.0
1453,Engagor,Reputation,USA,5200000.0
3701,Rightware Oy,Mobile,FIN,5200000.0
3228,Payveris,Finance,USA,5200000.0
4201,StartX,E-Commerce,USA,5200000.0
5365,trueAnthem,Social Media Platforms,USA,5210208.0
1452,Enevo,Clean Technology,FIN,5221182.0
2113,Insignia Technologies,Hospitality,GBR,5242768.0
1282,Disruption Corp,Venture Capital,USA,5250000.0
1344,E-Buy,Enterprise Software,CHN,5285481.0
3139,Overwolf,Social Media,ISR,5300000.0
4858,Voxox Inc.,Curated Web,USA,5300000.0
4894,WeMonitor,Hardware + Software,USA,5300000.0
3643,Relayware,Software,USA,5303380.0
230,Amadix,Medical,ESP,5349600.0
1715,GI-View,Health and Wellness,ISR,5354348.0
306,Appoxee,Weddings,ISR,5400000.0
5186,collegefeed,Career Management,USA,5400000.0
1967,HitFix,Entertainment,USA,5400000.0
673,BucketFeet,Internet,USA,5400000.0
2214,JumpCam,Photography,USA,5400000.0
1856,Greenhouse Software,Recruiting,USA,5400000.0
1684,FreakOut,Advertising,JPN,5400000.0
1924,Health Revenue Assurance Holdings,Analytics,USA,5400000.0
5295,iyzico,E-Commerce,TUR,5403720.0
1426,ElsaLys Biotech,Biotechnology,FRA,5404980.0
1532,Ezakus,Big Data,USA,5406939.0
4675,Unbound,E-Commerce,GBR,5454903.0
2740,Mirriad,Advertising,GBR,5457478.0
3463,Proven,Local,USA,5500000.0
4013,Skillz,Games,USA,5500000.0
3142,OwnerListens,Mobile,USA,5500000.0
1291,Divshot,Application Platforms,USA,5500000.0
683,BuildersCloud,Software,USA,5500000.0
5119,Zola Books,E-Commerce,USA,5500000.0
341,Artisan Mobile,Software,USA,5500000.0
3419,PrimeSource Healthcare Systems,Biotechnology,USA,5500000.0
4506,ThousandEyes,Networking,USA,5500000.0
1151,CyVek,Biotechnology,USA,5500000.0
2790,Moleculera Labs,Biotechnology,USA,5520000.0
1032,Conscious Box,Natural Resources,USA,5536000.0
4684,Union Bay Networks,Software,USA,5550000.0
1247,DermTech International,Biotechnology,USA,5600000.0
1357,EV Connect,Clean Technology,USA,5600000.0
3866,Selligy,Productivity Software,USA,5600000.0
3028,OKpanda,Education,USA,5600000.0
2516,Loom,Storage,USA,5600000.0
2974,Ninja Metrics,Analytics,USA,5600000.0
4501,Think Through Learning,Education,USA,5600000.0
1630,FlexMinder,Heathcare,USA,5600000.0
3937,Shopmium,E-Commerce,FRA,5600000.0
4493,TherOx,Health Care,USA,5600000.0
2999,Nosto,Marketing Automation,FIN,5600000.0
2017,ID Quantique,Security,CHE,5600000.0
2592,Mambu,Software,DEU,5634078.0
1943,Helveta,Software,GBR,5636733.0
4883,Warwick Audio Technologies,Manufacturing,GBR,5682192.0
4119,Soundhawk Corporation,Hardware + Software,USA,5700000.0
3976,Simple.TV,Hardware + Software,USA,5700000.0
2821,Movable,Hardware + Software,USA,5700000.0
684,Building Robotics,Enterprise Software,USA,5700000.0
4355,TORCH.sh,Enterprise Software,DEU,5700000.0
359,Atrenta,Software,USA,5704000.0
2234,Kabbee,Mobile,GBR,5757955.0
2381,Lambert Contracts,None,GBR,5757955.0
5302,lancers Inc,Crowdsourcing,JPN,5800000.0
2260,Keaton Row,Fashion,USA,5800000.0
1085,Cozi,Shopping,USA,5800000.0
2993,Nonstop Games,Consumers,SGP,5800000.0
2209,Judicata,Law Enforcement,USA,5800000.0
3968,Siluria Technologies,Nanotechnology,USA,5801164.0
2882,Nanigans,Advertising Platforms,USA,5850000.0
1848,Green Mountain Digital,Green,USA,5850000.0
658,BridgeWave Communications,Wireless,USA,5864398.0
2053,InRiver,Fashion,SWE,5918360.0
1092,CreditCardsOnline,Curated Web,ROM,6000000.0
2501,Lodo Software,Software,USA,6000000.0
3616,Red Hot Labs,Software,USA,6000000.0
1207,Datorama,Software,USA,6000000.0
292,Appcore,Enterprise Software,USA,6000000.0
4699,UpCity,Network Security,USA,6000000.0
2486,Local Motion,Transportation,USA,6000000.0
955,Clozette.co,Social Media,SGP,6000000.0
1269,Digabit,Software,USA,6000000.0
1206,Datical,Software,USA,6000000.0
4605,Triggit,Advertising,USA,6000000.0
3979,Simpler,Software,USA,6000000.0
4163,Sport Ngin,Software,USA,6000000.0
329,Armor5,Enterprise Software,USA,6000000.0
4600,Trice Orthopedics,Biotechnology,USA,6000000.0
2681,Mercatus,Hardware + Software,USA,6000000.0
3097,OpenExchange,Enterprise Software,USA,6000000.0
2663,Meditrina Hospital,Hospitality,IND,6000000.0
3965,Silicor Materials,Manufacturing,USA,6000000.0
3964,Silicon Valley Data Science,Big Data Analytics,USA,6000000.0
4216,Sticky,Optimization,SWE,6000000.0
765,CardCash.com,Gift Card,USA,6000000.0
1682,Frankly Chat,Messaging,USA,6000000.0
3155,PHD Virtual Technologies,Enterprise Software,USA,6000000.0
3229,Peak¬,Enterprise Software,USA,6000000.0
4652,Tylr Mobile,Mobile,USA,6000000.0
5243,goCatch,Software,AUS,6000000.0
3207,PasswordBox,Internet,USA,6000000.0
4442,TellWise,Enterprise Software,USA,6000000.0
1576,Federal Finance,Finance,RUS,6000000.0
4222,StoreDot,Biotechnology,ISR,6000000.0
2494,LockerDome,Social Media,USA,6000000.0
4127,Soylent Corporation,Specialty Foods,USA,6000000.0
3186,Pangea Universal Holdings,Software,USA,6000000.0
943,CloudLink Tech,Enterprise Software,CAN,6000000.0
3715,Rivet & Sway,E-Commerce,USA,6000000.0
4366,TaKaDu,Clean Technology,ISR,6000000.0
4134,Spanning Cloud Apps,Enterprise Software,USA,6000000.0
1675,Foundation Radiology Group,Biotechnology,USA,6000000.0
3727,Rocketick,Hardware + Software,ISR,6000000.0
3728,Rocketmiles,Travel,USA,6000000.0
806,Caviar,Hospitality,USA,6000000.0
2236,Kahuna,Analytics,USA,6000000.0
3157,PISTIS Consult,Software,GHA,6000000.0
609,BookShout!,Software,USA,6000000.0
3561,RackWare,Enterprise Software,USA,6000000.0
4035,SmallRivers,Twitter Applications,CHE,6000000.0
4707,Upstream Commerce,Analytics,USA,6000000.0
623,Boundless Geo,Collaboration,USA,6000000.0
2981,Nival,Games,RUS,6000000.0
5378,vidIQ,Brand Marketing,USA,6000000.0
4530,Timehop,Photography,USA,6000000.0
4556,TouchOfModern,Design,USA,6000000.0
1435,Emu Messenger,Android,USA,6000000.0
2547,MAG Interactive,Games,SWE,6000000.0
3893,Sepaton,Hardware + Software,USA,6000000.0
2435,Lidyana.com,Fashion,TUR,6000000.0
2934,Neurotrack,Biotechnology,USA,6000000.0
4534,Tinypass,E-Commerce,USA,6000000.0
4321,Synack,Security,USA,6000000.0
3012,Nuday Games,Games,SWE,6000000.0
1178,Dailybreak Media,Advertising,USA,6000000.0
2980,Nitrous.IO,Software,USA,6000000.0
200,AlephD,Advertising,FRA,6000000.0
1177,DailyWorth,Women,USA,6000000.0
1374,EatStreet,Restaurants,USA,6000000.0
3543,Qwaya,Facebook Applications,SWE,6012148.0
3975,Simple Energy,Green,USA,6049500.0
3330,PlayFirst,Games,USA,6060000.0
3351,PneumaCare,Biotechnology,GBR,6061004.0
4733,VTL Group,Automotive,GBR,6061005.0
3180,Palmer Hargreaves,Curated Web,DEU,6061005.0
4340,Syrinix,Clean Technology,GBR,6064470.0
595,Bluetrain.io,Web CMS,USA,6120000.0
4702,UpTo,Events,USA,6149997.0
857,ChipCare,Software,CAN,6150000.0
3153,PEVESA,Biotechnology,ESP,6152640.0
5146,aCommerce,E-Commerce,THA,6200000.0
1422,Ellevation,Software,USA,6200000.0
2500,Locondo.jp,E-Commerce,JPN,6200000.0
4470,The Hunt,E-Commerce,USA,6200000.0
454,Bacterioscan,Biotechnology,USA,6225000.0
847,Chekkt.com,E-Commerce,ISR,6250000.0
692,Buttercoin,Software,USA,6250000.0
3145,Oxford Photovoltaics,Clean Technology,GBR,6275804.0
2605,Marfeel,Mobile,ESP,6295200.0
2009,Hydrelis,Clean Technology,FRA,6340000.0
2948,Newsle,Social Network Media,USA,6349991.0
3140,Ovuline,Mobile,USA,6400000.0
4542,Tonbo Imaging,Design,IND,6400000.0
1697,Front Desk HQ,Payments,USA,6400000.0
3678,Retty,Hospitality,JPN,6400000.0
3187,Panjo,E-Commerce,USA,6400000.0
678,Bugcrowd,Security,USA,6400000.0
155,AdzCentral,Media,SGP,6400000.0
3938,Shopular,Shopping,USA,6400000.0
4598,TrialReach,Pharmaceuticals,GBR,6400000.0
3700,RidePal,Transportation,USA,6400000.0
1051,Conversocial,Customer Support Tools,USA,6400000.0
5014,Xtreme Power,Clean Technology,USA,6400000.0
2799,Moneytree,Big Data,JPN,6400000.0
3600,Realeyes,Analytics,GBR,6420000.0
1171,DNS:Net,Mobile,DEU,6433000.0
755,Capitaine Train,Training,FRA,6433000.0
1355,ERPLY,Point of Sale,EST,6450000.0
5294,iwoca,Finance,GBR,6464138.0
202,Algolia,Search,USA,6488268.0
4799,Viableware,Hardware + Software,USA,6500000.0
4795,Vets First Choice,E-Commerce,USA,6500000.0
418,Axiomatics,Enterprise Software,SWE,6500000.0
4005,Sketchfab,Finance,USA,6500000.0
2314,Kloudless,Developer APIs,USA,6500000.0
480,Beautylish,E-Commerce,USA,6500000.0
659,BriefCam,Security,ISR,6500000.0
1038,Contatta,Software,USA,6500000.0
3339,Plenummedia,Internet,ESP,6500000.0
2924,Netchemia,Enterprise Software,USA,6500000.0
2678,Meniga,Software,ISL,6500000.0
2413,Lehigh Technologies,Specialty Chemicals,USA,6500000.0
1465,Entourage Medical Technologies,Biotechnology,USA,6502000.0
3799,Sandwell Community Caring Trust (SCCT),Nonprofits,GBR,6515581.0
272,Apiary,Software,USA,6520000.0
124,AdMoment,Real Time,RUS,6550000.0
4655,Tyres on the Drive,Automotive,GBR,6560796.0
5180,clickworker GmbH,E-Commerce,DEU,6576320.0
902,Clarity Health Services,E-Commerce,USA,6600000.0
4384,Take the Interview,Human Resources,USA,6600000.0
1365,Easy Metrics,Software,USA,6600000.0
4851,VoloMetrix,Social Media,USA,6600000.0
1798,GoCardless,E-Commerce,GBR,6600000.0
3385,Prairie Cloudware,Software,USA,6600000.0
1791,GlobalServe,Finance,USA,6600000.0
2867,NGDATA,Analytics,BEL,6600000.0
5093,ZeroFOX,Security,USA,6600000.0
4027,Skyword,Semantic Search,USA,6700000.0
1954,Highland Therapeutics,Biotechnology,CAN,6700000.0
5231,eyeSight Mobile Technologies,Software,ISR,6700000.0
224,Altia Systems,Mobile,USA,6700000.0
1215,DecImmune Therapeutics,Biotechnology,USA,6750000.0
5161,arviem AG,Analytics,CHE,6762579.0
4472,The Idealists,Advertising,USA,6800000.0
4120,Soundrop,Apps,NOR,6800000.0
4943,Wildflower Health,Mobile,USA,6823160.0
4820,Vinted,Mobile,LTU,6860880.0
2404,Learn with Homer,Apps,USA,6880000.0
4205,Startups,Consulting,USA,6900000.0
5322,mojio,Development Platforms,CAN,6900000.0
953,Cloudnexa,Software,USA,6900000.0
3882,SensioLabs,Software,FRA,6900000.0
1528,EyeVerify,Security,USA,6900000.0
74,ATG Media (The Saleroom),Design,GBR,6963750.0
1693,Freshdesk,Customer Support Tools,USA,6999930.0
4633,Tuition.io,Finance,USA,7000000.0
3226,Payoff,Financial Services,USA,7000000.0
5257,iMER,Heathcare,ISR,7000000.0
2738,Mirabilis Medica,Health Care,USA,7000000.0
1741,Gazillion Entertainment,Games,USA,7000000.0
3646,Remind,All Students,USA,7000000.0
2978,Nitride Solutions,Semiconductors,USA,7000000.0
1277,Disconnect,Privacy,USA,7000000.0
2705,Micro Interventional Devices,Health Care,USA,7000000.0
3011,NuMedii,Biotechnology,USA,7000000.0
4875,Wandera,Mobile,USA,7000000.0
3286,Pict,E-Commerce,USA,7000000.0
702,Bypass Mobile,Mobile,USA,7000000.0
5247,hike,Mobile,IND,7000000.0
4219,Stitch Labs,Retail Technology,USA,7000000.0
1124,Crowdly,Finance,USA,7000000.0
4296,Swarm Mobile,Location Based Services,USA,7000000.0
4494,TheraCoat,Pharmaceuticals,ISR,7000000.0
1445,Endurance Wind Power,Hardware + Software,CAN,7000000.0
2887,Nanotronics Imaging,Software,USA,7000000.0
3515,Qriously,Advertising,GBR,7000000.0
4259,SunSelect Produce,Hospitality,CAN,7000000.0
262,Anterra Energy,Clean Technology,CAN,7000000.0
3782,SafetyPay,E-Commerce,USA,7000000.0
4750,Vastrm,Fashion,USA,7000000.0
2440,LightSail Education,Education,USA,7000000.0
2966,Nexvet,Biotechnology,AUS,7000000.0
4819,Vino Volo,Hospitality,USA,7000000.0
2955,Nexgate,Enterprise Software,USA,7000000.0
2807,Moogsoft,Analytics,GBR,7000000.0
5361,tracx,Social Media Monitoring,USA,7000000.0
3928,Shop Hers,Fashion,USA,7000000.0
1547,Fabrika Online,Games,RUS,7000000.0
945,CloudPassage,Security,USA,7000000.0
1937,Heckyl,Finance,IND,7000000.0
178,Ahalogy,Social Bookmarking,USA,7000000.0
629,Bovie Medical,Health Care,USA,7000000.0
818,Center for Open Science,Open Source,USA,7031480.0
4100,Soligenix,Biotechnology,USA,7100000.0
1008,Comparameglio.it,Automotive,ITA,7118500.0
28,3VR,Security,USA,7134388.0
3516,Qstream,Enterprise Software,USA,7150000.0
1763,Getable,Curated Web,USA,7200000.0
3299,Pipedrive,Sales Automation,USA,7200000.0
405,Aviate,Android,USA,7200000.0
1285,Distil Networks,Advertising,USA,7200000.0
4256,Sumerian,Hardware + Software,GBR,7273206.0
63,AKAMON ENTERTAINMENT,Games,ESP,7273294.0
2286,Kii,Mobile,USA,7300000.0
2967,Nexxo Financial,Finance,USA,7320000.0
1520,Experiment,None,USA,7380000.0
3649,RenRen Headhunting,Curated Web,CHN,7400000.0
1142,Curoverse,Software,USA,7500000.0
2490,LocalResponse,Brand Marketing,USA,7500000.0
1141,Curious.com,Education,USA,7500000.0
1271,Digit Game Studios,Games,IRL,7500000.0
4497,Therma Flite,Nanotechnology,USA,7500000.0
2688,Meta Pharmaceutical Services,Enterprise Software,USA,7500000.0
880,CircleCI,PaaS,USA,7500000.0
3292,PingMD,Health and Wellness,USA,7500000.0
2920,Nestio,Technology,USA,7500000.0
4196,StarMobile,Mobility,USA,7500000.0
4481,The One-Page Company,Career Management,USA,7500000.0
1174,Dachis Group,Advertising,USA,7500000.0
3454,ProsperWorks,Software,USA,7500000.0
5111,Zipmark,Billing,USA,7500000.0
843,Cheers,Mobile,USA,7500000.0
2241,Kaleo Software,Enterprise Software,USA,7500000.0
4616,Trover,Photography,USA,7500000.0
199,AlephCloud Systems,Enterprise Software,USA,7500000.0
2422,Leo,Messaging,USA,7500000.0
4918,WemoLab,Games,USA,7500000.0
